service_id,date,exception_type
109_3_2,20220505,1
109_3_2,20220506,1
109_3_2,20220509,1
109_3_2,20220510,1
109_3_2,20220511,1
109_3_2,20220512,1
109_3_2,20220513,1
109_3_2,20220516,1
109_3_2,20220517,1
109_3_2,20220518,1
109_3_2,20220519,1
109_3_2,20220520,1
109_3_2,20220523,1
109_3_2,20220524,1
109_3_2,20220525,1
109_3_2,20220526,1
109_3_2,20220527,1
109_3_2,20220530,1
109_3_2,20220531,1
109_3_2,20220601,1
109_3_2,20220602,1
109_3_2,20220603,1
64_1_2,20220504,1
64_1_2,20220511,1
64_1_2,20220518,1
64_1_2,20220525,1
64_1_2,20220601,1
75_2,20220502,1
75_2,20220503,1
75_2,20220504,1
75_2,20220505,1
75_2,20220506,1
75_2,20220509,1
75_2,20220510,1
75_2,20220511,1
75_2,20220512,1
75_2,20220513,1
75_2,20220516,1
75_2,20220517,1
75_2,20220518,1
75_2,20220519,1
75_2,20220520,1
75_2,20220523,1
75_2,20220524,1
75_2,20220525,1
75_2,20220526,1
75_2,20220527,1
75_2,20220530,1
75_2,20220531,1
75_2,20220601,1
75_2,20220602,1
75_2,20220603,1
92_2,20220502,1
92_2,20220503,1
92_2,20220504,1
92_2,20220505,1
92_2,20220506,1
92_2,20220509,1
92_2,20220510,1
92_2,20220511,1
92_2,20220512,1
92_2,20220513,1
92_2,20220516,1
92_2,20220517,1
92_2,20220518,1
92_2,20220519,1
92_2,20220520,1
92_2,20220523,1
92_2,20220524,1
92_2,20220525,1
92_2,20220526,1
92_2,20220527,1
92_2,20220530,1
92_2,20220531,1
92_2,20220601,1
92_2,20220602,1
92_2,20220603,1
15_1_2,20220505,1
15_1_2,20220512,1
15_1_2,20220519,1
15_1_2,20220526,1
15_1_2,20220602,1
2012_2,20220507,1
2012_2,20220514,1
2012_2,20220521,1
2012_2,20220528,1
2012_2,20220604,1
139_2,20220502,1
139_2,20220503,1
139_2,20220504,1
139_2,20220505,1
139_2,20220506,1
139_2,20220509,1
139_2,20220510,1
139_2,20220511,1
139_2,20220512,1
139_2,20220513,1
139_2,20220516,1
139_2,20220517,1
139_2,20220518,1
139_2,20220519,1
139_2,20220520,1
139_2,20220523,1
139_2,20220524,1
139_2,20220525,1
139_2,20220526,1
139_2,20220527,1
139_2,20220530,1
139_2,20220531,1
139_2,20220601,1
139_2,20220602,1
139_2,20220603,1
703_2,20220502,1
703_2,20220503,1
703_2,20220504,1
703_2,20220505,1
703_2,20220506,1
703_2,20220509,1
703_2,20220510,1
703_2,20220511,1
703_2,20220512,1
703_2,20220513,1
703_2,20220516,1
703_2,20220517,1
703_2,20220518,1
703_2,20220519,1
703_2,20220520,1
703_2,20220523,1
703_2,20220524,1
703_2,20220525,1
703_2,20220526,1
703_2,20220527,1
703_2,20220530,1
703_2,20220531,1
703_2,20220601,1
703_2,20220602,1
703_2,20220603,1
37_3_2,20220502,1
37_3_2,20220503,1
37_3_2,20220504,1
37_3_2,20220505,1
37_3_2,20220506,1
37_3_2,20220509,1
37_3_2,20220510,1
37_3_2,20220511,1
37_3_2,20220512,1
37_3_2,20220513,1
37_3_2,20220516,1
37_3_2,20220517,1
37_3_2,20220518,1
37_3_2,20220519,1
37_3_2,20220520,1
37_3_2,20220523,1
37_3_2,20220524,1
37_3_2,20220525,1
37_3_2,20220526,1
37_3_2,20220527,1
37_3_2,20220530,1
37_3_2,20220531,1
37_3_2,20220601,1
37_3_2,20220602,1
37_3_2,20220603,1
3012_2,20220502,1
3012_2,20220503,1
3012_2,20220504,1
3012_2,20220505,1
3012_2,20220506,1
3012_2,20220509,1
3012_2,20220510,1
3012_2,20220511,1
3012_2,20220512,1
3012_2,20220513,1
3012_2,20220516,1
3012_2,20220517,1
3012_2,20220518,1
3012_2,20220519,1
3012_2,20220520,1
3012_2,20220523,1
3012_2,20220524,1
3012_2,20220525,1
3012_2,20220526,1
3012_2,20220527,1
3012_2,20220530,1
3012_2,20220531,1
3012_2,20220601,1
3012_2,20220602,1
3012_2,20220603,1
46_2,20220507,1
46_2,20220514,1
46_2,20220521,1
46_2,20220528,1
46_2,20220604,1
120_2,20220502,1
120_2,20220503,1
120_2,20220504,1
120_2,20220505,1
120_2,20220506,1
120_2,20220509,1
120_2,20220510,1
120_2,20220511,1
120_2,20220512,1
120_2,20220513,1
120_2,20220516,1
120_2,20220517,1
120_2,20220518,1
120_2,20220519,1
120_2,20220520,1
120_2,20220523,1
120_2,20220524,1
120_2,20220525,1
120_2,20220526,1
120_2,20220527,1
120_2,20220530,1
120_2,20220531,1
120_2,20220601,1
120_2,20220602,1
120_2,20220603,1
2102_2,20220507,1
2102_2,20220514,1
2102_2,20220521,1
2102_2,20220528,1
2102_2,20220604,1
233_2,20220502,1
233_2,20220503,1
233_2,20220504,1
233_2,20220505,1
233_2,20220506,1
233_2,20220509,1
233_2,20220510,1
233_2,20220511,1
233_2,20220512,1
233_2,20220513,1
233_2,20220516,1
233_2,20220517,1
233_2,20220518,1
233_2,20220519,1
233_2,20220520,1
233_2,20220523,1
233_2,20220524,1
233_2,20220525,1
233_2,20220526,1
233_2,20220527,1
233_2,20220530,1
233_2,20220531,1
233_2,20220601,1
233_2,20220602,1
233_2,20220603,1
113_2,20220501,1
113_2,20220508,1
113_2,20220515,1
113_2,20220522,1
113_2,20220529,1
33_2,20220502,1
33_2,20220504,1
33_2,20220509,1
33_2,20220511,1
33_2,20220516,1
33_2,20220518,1
33_2,20220523,1
33_2,20220525,1
33_2,20220530,1
33_2,20220601,1
45_1_2,20220507,1
45_1_2,20220514,1
45_1_2,20220521,1
45_1_2,20220528,1
45_1_2,20220604,1
210_2,20220501,1
210_2,20220508,1
210_2,20220515,1
210_2,20220522,1
210_2,20220529,1
508_2,20220507,1
508_2,20220514,1
508_2,20220521,1
508_2,20220528,1
508_2,20220604,1
112_3_2,20220501,1
112_3_2,20220508,1
112_3_2,20220515,1
112_3_2,20220522,1
112_3_2,20220529,1
403_2_2,20220502,1
403_2_2,20220503,1
403_2_2,20220504,1
403_2_2,20220505,1
403_2_2,20220506,1
403_2_2,20220509,1
403_2_2,20220510,1
403_2_2,20220511,1
403_2_2,20220512,1
403_2_2,20220513,1
403_2_2,20220516,1
403_2_2,20220517,1
403_2_2,20220518,1
403_2_2,20220519,1
403_2_2,20220520,1
403_2_2,20220523,1
403_2_2,20220524,1
403_2_2,20220525,1
403_2_2,20220526,1
403_2_2,20220527,1
403_2_2,20220530,1
403_2_2,20220531,1
403_2_2,20220601,1
403_2_2,20220602,1
403_2_2,20220603,1
701_1_2,20220507,1
701_1_2,20220514,1
701_1_2,20220521,1
701_1_2,20220528,1
701_1_2,20220604,1
319_2,20220502,1
319_2,20220503,1
319_2,20220504,1
319_2,20220505,1
319_2,20220506,1
319_2,20220509,1
319_2,20220510,1
319_2,20220511,1
319_2,20220512,1
319_2,20220513,1
319_2,20220516,1
319_2,20220517,1
319_2,20220518,1
319_2,20220519,1
319_2,20220520,1
319_2,20220523,1
319_2,20220524,1
319_2,20220525,1
319_2,20220526,1
319_2,20220527,1
319_2,20220530,1
319_2,20220531,1
319_2,20220601,1
319_2,20220602,1
319_2,20220603,1
3381_2,20220502,1
3381_2,20220503,1
3381_2,20220504,1
3381_2,20220505,1
3381_2,20220506,1
3381_2,20220509,1
3381_2,20220510,1
3381_2,20220511,1
3381_2,20220512,1
3381_2,20220513,1
3381_2,20220516,1
3381_2,20220517,1
3381_2,20220518,1
3381_2,20220519,1
3381_2,20220520,1
3381_2,20220523,1
3381_2,20220524,1
3381_2,20220525,1
3381_2,20220526,1
3381_2,20220527,1
3381_2,20220530,1
3381_2,20220531,1
3381_2,20220601,1
3381_2,20220602,1
3381_2,20220603,1
311_2_2,20220503,1
311_2_2,20220505,1
311_2_2,20220510,1
311_2_2,20220512,1
311_2_2,20220517,1
311_2_2,20220519,1
311_2_2,20220524,1
311_2_2,20220526,1
311_2_2,20220531,1
311_2_2,20220602,1
212_2_2,20220502,1
212_2_2,20220503,1
212_2_2,20220504,1
212_2_2,20220505,1
212_2_2,20220506,1
212_2_2,20220509,1
212_2_2,20220510,1
212_2_2,20220511,1
212_2_2,20220512,1
212_2_2,20220513,1
212_2_2,20220516,1
212_2_2,20220517,1
212_2_2,20220518,1
212_2_2,20220519,1
212_2_2,20220520,1
212_2_2,20220523,1
212_2_2,20220524,1
212_2_2,20220525,1
212_2_2,20220526,1
212_2_2,20220527,1
212_2_2,20220530,1
212_2_2,20220531,1
212_2_2,20220601,1
212_2_2,20220602,1
212_2_2,20220603,1
216_1_2,20220507,1
216_1_2,20220514,1
216_1_2,20220521,1
216_1_2,20220528,1
216_1_2,20220604,1
434_2,20220502,1
434_2,20220503,1
434_2,20220504,1
434_2,20220505,1
434_2,20220506,1
434_2,20220509,1
434_2,20220510,1
434_2,20220511,1
434_2,20220512,1
434_2,20220513,1
434_2,20220516,1
434_2,20220517,1
434_2,20220518,1
434_2,20220519,1
434_2,20220520,1
434_2,20220523,1
434_2,20220524,1
434_2,20220525,1
434_2,20220526,1
434_2,20220527,1
434_2,20220530,1
434_2,20220531,1
434_2,20220601,1
434_2,20220602,1
434_2,20220603,1
1062_2,20220501,1
1062_2,20220508,1
1062_2,20220515,1
1062_2,20220522,1
1062_2,20220529,1
408_3_2,20220502,1
408_3_2,20220503,1
408_3_2,20220504,1
408_3_2,20220505,1
408_3_2,20220509,1
408_3_2,20220510,1
408_3_2,20220511,1
408_3_2,20220512,1
408_3_2,20220516,1
408_3_2,20220517,1
408_3_2,20220518,1
408_3_2,20220519,1
408_3_2,20220523,1
408_3_2,20220524,1
408_3_2,20220525,1
408_3_2,20220526,1
408_3_2,20220530,1
408_3_2,20220531,1
408_3_2,20220601,1
408_3_2,20220602,1
306_3_2,20220504,1
306_3_2,20220511,1
306_3_2,20220518,1
306_3_2,20220525,1
306_3_2,20220601,1
44_2_2,20220502,1
44_2_2,20220503,1
44_2_2,20220504,1
44_2_2,20220505,1
44_2_2,20220506,1
44_2_2,20220509,1
44_2_2,20220510,1
44_2_2,20220511,1
44_2_2,20220512,1
44_2_2,20220513,1
44_2_2,20220516,1
44_2_2,20220517,1
44_2_2,20220518,1
44_2_2,20220519,1
44_2_2,20220520,1
44_2_2,20220523,1
44_2_2,20220524,1
44_2_2,20220525,1
44_2_2,20220526,1
44_2_2,20220527,1
44_2_2,20220530,1
44_2_2,20220531,1
44_2_2,20220601,1
44_2_2,20220602,1
44_2_2,20220603,1
153_2,20220502,1
153_2,20220503,1
153_2,20220504,1
153_2,20220505,1
153_2,20220506,1
153_2,20220509,1
153_2,20220510,1
153_2,20220511,1
153_2,20220512,1
153_2,20220513,1
153_2,20220516,1
153_2,20220517,1
153_2,20220518,1
153_2,20220519,1
153_2,20220520,1
153_2,20220523,1
153_2,20220524,1
153_2,20220525,1
153_2,20220526,1
153_2,20220527,1
153_2,20220530,1
153_2,20220531,1
153_2,20220601,1
153_2,20220602,1
153_2,20220603,1
303_2_2,20220502,1
303_2_2,20220503,1
303_2_2,20220504,1
303_2_2,20220505,1
303_2_2,20220506,1
303_2_2,20220509,1
303_2_2,20220510,1
303_2_2,20220511,1
303_2_2,20220512,1
303_2_2,20220513,1
303_2_2,20220516,1
303_2_2,20220517,1
303_2_2,20220518,1
303_2_2,20220519,1
303_2_2,20220520,1
303_2_2,20220523,1
303_2_2,20220524,1
303_2_2,20220525,1
303_2_2,20220526,1
303_2_2,20220527,1
303_2_2,20220530,1
303_2_2,20220531,1
303_2_2,20220601,1
303_2_2,20220602,1
303_2_2,20220603,1
33_3_2,20220502,1
33_3_2,20220503,1
33_3_2,20220504,1
33_3_2,20220505,1
33_3_2,20220506,1
33_3_2,20220509,1
33_3_2,20220510,1
33_3_2,20220511,1
33_3_2,20220512,1
33_3_2,20220513,1
33_3_2,20220516,1
33_3_2,20220517,1
33_3_2,20220518,1
33_3_2,20220519,1
33_3_2,20220520,1
33_3_2,20220523,1
33_3_2,20220524,1
33_3_2,20220525,1
33_3_2,20220526,1
33_3_2,20220527,1
33_3_2,20220530,1
33_3_2,20220531,1
33_3_2,20220601,1
33_3_2,20220602,1
33_3_2,20220603,1
602_2,20220501,1
602_2,20220508,1
602_2,20220515,1
602_2,20220522,1
602_2,20220529,1
2011_2,20220507,1
2011_2,20220514,1
2011_2,20220521,1
2011_2,20220528,1
2011_2,20220604,1
110_2,20220501,1
110_2,20220508,1
110_2,20220515,1
110_2,20220522,1
110_2,20220529,1
416_1_2,20220502,1
416_1_2,20220503,1
416_1_2,20220504,1
416_1_2,20220505,1
416_1_2,20220506,1
416_1_2,20220509,1
416_1_2,20220510,1
416_1_2,20220511,1
416_1_2,20220512,1
416_1_2,20220513,1
416_1_2,20220516,1
416_1_2,20220517,1
416_1_2,20220518,1
416_1_2,20220519,1
416_1_2,20220520,1
416_1_2,20220523,1
416_1_2,20220524,1
416_1_2,20220525,1
416_1_2,20220526,1
416_1_2,20220527,1
416_1_2,20220530,1
416_1_2,20220531,1
416_1_2,20220601,1
416_1_2,20220602,1
416_1_2,20220603,1
125_1_2,20220502,1
125_1_2,20220503,1
125_1_2,20220504,1
125_1_2,20220505,1
125_1_2,20220506,1
125_1_2,20220509,1
125_1_2,20220510,1
125_1_2,20220511,1
125_1_2,20220512,1
125_1_2,20220513,1
125_1_2,20220516,1
125_1_2,20220517,1
125_1_2,20220518,1
125_1_2,20220519,1
125_1_2,20220520,1
125_1_2,20220523,1
125_1_2,20220524,1
125_1_2,20220525,1
125_1_2,20220526,1
125_1_2,20220527,1
125_1_2,20220530,1
125_1_2,20220531,1
125_1_2,20220601,1
125_1_2,20220602,1
125_1_2,20220603,1
136_2,20220502,1
136_2,20220503,1
136_2,20220504,1
136_2,20220505,1
136_2,20220506,1
136_2,20220509,1
136_2,20220510,1
136_2,20220511,1
136_2,20220512,1
136_2,20220513,1
136_2,20220516,1
136_2,20220517,1
136_2,20220518,1
136_2,20220519,1
136_2,20220520,1
136_2,20220523,1
136_2,20220524,1
136_2,20220525,1
136_2,20220526,1
136_2,20220527,1
136_2,20220530,1
136_2,20220531,1
136_2,20220601,1
136_2,20220602,1
136_2,20220603,1
2072_2,20220507,1
2072_2,20220514,1
2072_2,20220521,1
2072_2,20220528,1
2072_2,20220604,1
3222_2,20220502,1
3222_2,20220503,1
3222_2,20220504,1
3222_2,20220505,1
3222_2,20220506,1
3222_2,20220509,1
3222_2,20220510,1
3222_2,20220511,1
3222_2,20220512,1
3222_2,20220513,1
3222_2,20220516,1
3222_2,20220517,1
3222_2,20220518,1
3222_2,20220519,1
3222_2,20220520,1
3222_2,20220523,1
3222_2,20220524,1
3222_2,20220525,1
3222_2,20220526,1
3222_2,20220527,1
3222_2,20220530,1
3222_2,20220531,1
3222_2,20220601,1
3222_2,20220602,1
3222_2,20220603,1
215_2,20220501,1
215_2,20220508,1
215_2,20220515,1
215_2,20220522,1
215_2,20220529,1
111_2_2,20220507,1
111_2_2,20220514,1
111_2_2,20220521,1
111_2_2,20220528,1
111_2_2,20220604,1
3142_2,20220502,1
3142_2,20220503,1
3142_2,20220504,1
3142_2,20220505,1
3142_2,20220506,1
3142_2,20220509,1
3142_2,20220510,1
3142_2,20220511,1
3142_2,20220512,1
3142_2,20220513,1
3142_2,20220516,1
3142_2,20220517,1
3142_2,20220518,1
3142_2,20220519,1
3142_2,20220520,1
3142_2,20220523,1
3142_2,20220524,1
3142_2,20220525,1
3142_2,20220526,1
3142_2,20220527,1
3142_2,20220530,1
3142_2,20220531,1
3142_2,20220601,1
3142_2,20220602,1
3142_2,20220603,1
44_3_2,20220505,1
44_3_2,20220512,1
44_3_2,20220519,1
44_3_2,20220526,1
44_3_2,20220602,1
404_2,20220501,1
404_2,20220508,1
404_2,20220515,1
404_2,20220522,1
404_2,20220529,1
5_2,20220505,1
5_2,20220512,1
5_2,20220519,1
5_2,20220526,1
5_2,20220602,1
8_2,20220502,1
8_2,20220503,1
8_2,20220504,1
8_2,20220505,1
8_2,20220506,1
8_2,20220509,1
8_2,20220510,1
8_2,20220511,1
8_2,20220512,1
8_2,20220513,1
8_2,20220516,1
8_2,20220517,1
8_2,20220518,1
8_2,20220519,1
8_2,20220520,1
8_2,20220523,1
8_2,20220524,1
8_2,20220525,1
8_2,20220526,1
8_2,20220527,1
8_2,20220530,1
8_2,20220531,1
8_2,20220601,1
8_2,20220602,1
8_2,20220603,1
102_2,20220501,1
102_2,20220508,1
102_2,20220515,1
102_2,20220522,1
102_2,20220529,1
3182_2,20220502,1
3182_2,20220503,1
3182_2,20220504,1
3182_2,20220505,1
3182_2,20220506,1
3182_2,20220509,1
3182_2,20220510,1
3182_2,20220511,1
3182_2,20220512,1
3182_2,20220513,1
3182_2,20220516,1
3182_2,20220517,1
3182_2,20220518,1
3182_2,20220519,1
3182_2,20220520,1
3182_2,20220523,1
3182_2,20220524,1
3182_2,20220525,1
3182_2,20220526,1
3182_2,20220527,1
3182_2,20220530,1
3182_2,20220531,1
3182_2,20220601,1
3182_2,20220602,1
3182_2,20220603,1
310_2_2,20220505,1
310_2_2,20220512,1
310_2_2,20220519,1
310_2_2,20220526,1
310_2_2,20220602,1
204_2,20220501,1
204_2,20220508,1
204_2,20220515,1
204_2,20220522,1
204_2,20220529,1
35_1_2,20220505,1
35_1_2,20220512,1
35_1_2,20220519,1
35_1_2,20220526,1
35_1_2,20220602,1
413_2,20220507,1
413_2,20220514,1
413_2,20220521,1
413_2,20220528,1
413_2,20220604,1
21_2,20220505,1
21_2,20220512,1
21_2,20220519,1
21_2,20220526,1
21_2,20220602,1
215_2_2,20220502,1
215_2_2,20220503,1
215_2_2,20220504,1
215_2_2,20220505,1
215_2_2,20220506,1
215_2_2,20220509,1
215_2_2,20220510,1
215_2_2,20220511,1
215_2_2,20220512,1
215_2_2,20220513,1
215_2_2,20220516,1
215_2_2,20220517,1
215_2_2,20220518,1
215_2_2,20220519,1
215_2_2,20220520,1
215_2_2,20220523,1
215_2_2,20220524,1
215_2_2,20220525,1
215_2_2,20220526,1
215_2_2,20220527,1
215_2_2,20220530,1
215_2_2,20220531,1
215_2_2,20220601,1
215_2_2,20220602,1
215_2_2,20220603,1
205_3_2,20220501,1
205_3_2,20220508,1
205_3_2,20220515,1
205_3_2,20220522,1
205_3_2,20220529,1
1031_2,20220501,1
1031_2,20220508,1
1031_2,20220515,1
1031_2,20220522,1
1031_2,20220529,1
9_2_2,20220507,1
9_2_2,20220514,1
9_2_2,20220521,1
9_2_2,20220528,1
9_2_2,20220604,1
17_1_2,20220501,1
17_1_2,20220508,1
17_1_2,20220515,1
17_1_2,20220522,1
17_1_2,20220529,1
601_2,20220501,1
601_2,20220508,1
601_2,20220515,1
601_2,20220522,1
601_2,20220529,1
38_2_2,20220507,1
38_2_2,20220514,1
38_2_2,20220521,1
38_2_2,20220528,1
38_2_2,20220604,1
19_1_2,20220501,1
19_1_2,20220508,1
19_1_2,20220515,1
19_1_2,20220522,1
19_1_2,20220529,1
301_1_2,20220507,1
301_1_2,20220514,1
301_1_2,20220521,1
301_1_2,20220528,1
301_1_2,20220604,1
415_2_2,20220502,1
415_2_2,20220503,1
415_2_2,20220504,1
415_2_2,20220505,1
415_2_2,20220506,1
415_2_2,20220509,1
415_2_2,20220510,1
415_2_2,20220511,1
415_2_2,20220512,1
415_2_2,20220513,1
415_2_2,20220516,1
415_2_2,20220517,1
415_2_2,20220518,1
415_2_2,20220519,1
415_2_2,20220520,1
415_2_2,20220523,1
415_2_2,20220524,1
415_2_2,20220525,1
415_2_2,20220526,1
415_2_2,20220527,1
415_2_2,20220530,1
415_2_2,20220531,1
415_2_2,20220601,1
415_2_2,20220602,1
415_2_2,20220603,1
2041_2,20220507,1
2041_2,20220514,1
2041_2,20220521,1
2041_2,20220528,1
2041_2,20220604,1
Rail MTuWThF-XHol_2,20220502,1
Rail MTuWThF-XHol_2,20220503,1
Rail MTuWThF-XHol_2,20220504,1
Rail MTuWThF-XHol_2,20220505,1
Rail MTuWThF-XHol_2,20220506,1
Rail MTuWThF-XHol_2,20220509,1
Rail MTuWThF-XHol_2,20220510,1
Rail MTuWThF-XHol_2,20220511,1
Rail MTuWThF-XHol_2,20220512,1
Rail MTuWThF-XHol_2,20220513,1
Rail MTuWThF-XHol_2,20220516,1
Rail MTuWThF-XHol_2,20220517,1
Rail MTuWThF-XHol_2,20220518,1
Rail MTuWThF-XHol_2,20220519,1
Rail MTuWThF-XHol_2,20220520,1
Rail MTuWThF-XHol_2,20220523,1
Rail MTuWThF-XHol_2,20220524,1
Rail MTuWThF-XHol_2,20220525,1
Rail MTuWThF-XHol_2,20220526,1
Rail MTuWThF-XHol_2,20220527,1
Rail MTuWThF-XHol_2,20220530,1
Rail MTuWThF-XHol_2,20220531,1
Rail MTuWThF-XHol_2,20220601,1
Rail MTuWThF-XHol_2,20220602,1
Rail MTuWThF-XHol_2,20220603,1
9_4_2,20220502,1
9_4_2,20220503,1
9_4_2,20220504,1
9_4_2,20220506,1
9_4_2,20220509,1
9_4_2,20220510,1
9_4_2,20220511,1
9_4_2,20220513,1
9_4_2,20220516,1
9_4_2,20220517,1
9_4_2,20220518,1
9_4_2,20220520,1
9_4_2,20220523,1
9_4_2,20220524,1
9_4_2,20220525,1
9_4_2,20220527,1
9_4_2,20220530,1
9_4_2,20220531,1
9_4_2,20220601,1
9_4_2,20220603,1
126_1_2,20220502,1
126_1_2,20220503,1
126_1_2,20220504,1
126_1_2,20220505,1
126_1_2,20220506,1
126_1_2,20220509,1
126_1_2,20220510,1
126_1_2,20220511,1
126_1_2,20220512,1
126_1_2,20220513,1
126_1_2,20220516,1
126_1_2,20220517,1
126_1_2,20220518,1
126_1_2,20220519,1
126_1_2,20220520,1
126_1_2,20220523,1
126_1_2,20220524,1
126_1_2,20220525,1
126_1_2,20220526,1
126_1_2,20220527,1
126_1_2,20220530,1
126_1_2,20220531,1
126_1_2,20220601,1
126_1_2,20220602,1
126_1_2,20220603,1
3011_2,20220504,1
3011_2,20220511,1
3011_2,20220518,1
3011_2,20220525,1
3011_2,20220601,1
19_4_2,20220502,1
19_4_2,20220503,1
19_4_2,20220504,1
19_4_2,20220506,1
19_4_2,20220509,1
19_4_2,20220510,1
19_4_2,20220511,1
19_4_2,20220513,1
19_4_2,20220516,1
19_4_2,20220517,1
19_4_2,20220518,1
19_4_2,20220520,1
19_4_2,20220523,1
19_4_2,20220524,1
19_4_2,20220525,1
19_4_2,20220527,1
19_4_2,20220530,1
19_4_2,20220531,1
19_4_2,20220601,1
19_4_2,20220603,1
115_2_2,20220502,1
115_2_2,20220503,1
115_2_2,20220504,1
115_2_2,20220505,1
115_2_2,20220506,1
115_2_2,20220509,1
115_2_2,20220510,1
115_2_2,20220511,1
115_2_2,20220512,1
115_2_2,20220513,1
115_2_2,20220516,1
115_2_2,20220517,1
115_2_2,20220518,1
115_2_2,20220519,1
115_2_2,20220520,1
115_2_2,20220523,1
115_2_2,20220524,1
115_2_2,20220525,1
115_2_2,20220526,1
115_2_2,20220527,1
115_2_2,20220530,1
115_2_2,20220531,1
115_2_2,20220601,1
115_2_2,20220602,1
115_2_2,20220603,1
228_2,20220502,1
228_2,20220503,1
228_2,20220504,1
228_2,20220505,1
228_2,20220506,1
228_2,20220509,1
228_2,20220510,1
228_2,20220511,1
228_2,20220512,1
228_2,20220513,1
228_2,20220516,1
228_2,20220517,1
228_2,20220518,1
228_2,20220519,1
228_2,20220520,1
228_2,20220523,1
228_2,20220524,1
228_2,20220525,1
228_2,20220526,1
228_2,20220527,1
228_2,20220530,1
228_2,20220531,1
228_2,20220601,1
228_2,20220602,1
228_2,20220603,1
27_4_2,20220505,1
27_4_2,20220512,1
27_4_2,20220519,1
27_4_2,20220526,1
27_4_2,20220602,1
5_4_2,20220502,1
5_4_2,20220503,1
5_4_2,20220504,1
5_4_2,20220506,1
5_4_2,20220509,1
5_4_2,20220510,1
5_4_2,20220511,1
5_4_2,20220513,1
5_4_2,20220516,1
5_4_2,20220517,1
5_4_2,20220518,1
5_4_2,20220520,1
5_4_2,20220523,1
5_4_2,20220524,1
5_4_2,20220525,1
5_4_2,20220527,1
5_4_2,20220530,1
5_4_2,20220531,1
5_4_2,20220601,1
5_4_2,20220603,1
2071_2,20220507,1
2071_2,20220514,1
2071_2,20220521,1
2071_2,20220528,1
2071_2,20220604,1
108_2,20220501,1
108_2,20220508,1
108_2,20220515,1
108_2,20220522,1
108_2,20220529,1
426_2,20220502,1
426_2,20220503,1
426_2,20220504,1
426_2,20220505,1
426_2,20220506,1
426_2,20220509,1
426_2,20220510,1
426_2,20220511,1
426_2,20220512,1
426_2,20220513,1
426_2,20220516,1
426_2,20220517,1
426_2,20220518,1
426_2,20220519,1
426_2,20220520,1
426_2,20220523,1
426_2,20220524,1
426_2,20220525,1
426_2,20220526,1
426_2,20220527,1
426_2,20220530,1
426_2,20220531,1
426_2,20220601,1
426_2,20220602,1
426_2,20220603,1
24_1_2,20220501,1
24_1_2,20220508,1
24_1_2,20220515,1
24_1_2,20220522,1
24_1_2,20220529,1
3102_2,20220502,1
3102_2,20220503,1
3102_2,20220504,1
3102_2,20220505,1
3102_2,20220506,1
3102_2,20220509,1
3102_2,20220510,1
3102_2,20220511,1
3102_2,20220512,1
3102_2,20220513,1
3102_2,20220516,1
3102_2,20220517,1
3102_2,20220518,1
3102_2,20220519,1
3102_2,20220520,1
3102_2,20220523,1
3102_2,20220524,1
3102_2,20220525,1
3102_2,20220526,1
3102_2,20220527,1
3102_2,20220530,1
3102_2,20220531,1
3102_2,20220601,1
3102_2,20220602,1
3102_2,20220603,1
130_2,20220502,1
130_2,20220503,1
130_2,20220504,1
130_2,20220505,1
130_2,20220506,1
130_2,20220509,1
130_2,20220510,1
130_2,20220511,1
130_2,20220512,1
130_2,20220513,1
130_2,20220516,1
130_2,20220517,1
130_2,20220518,1
130_2,20220519,1
130_2,20220520,1
130_2,20220523,1
130_2,20220524,1
130_2,20220525,1
130_2,20220526,1
130_2,20220527,1
130_2,20220530,1
130_2,20220531,1
130_2,20220601,1
130_2,20220602,1
130_2,20220603,1
3341_2,20220502,1
3341_2,20220503,1
3341_2,20220504,1
3341_2,20220505,1
3341_2,20220506,1
3341_2,20220509,1
3341_2,20220510,1
3341_2,20220511,1
3341_2,20220512,1
3341_2,20220513,1
3341_2,20220516,1
3341_2,20220517,1
3341_2,20220518,1
3341_2,20220519,1
3341_2,20220520,1
3341_2,20220523,1
3341_2,20220524,1
3341_2,20220525,1
3341_2,20220526,1
3341_2,20220527,1
3341_2,20220530,1
3341_2,20220531,1
3341_2,20220601,1
3341_2,20220602,1
3341_2,20220603,1
29_2,20220502,1
29_2,20220503,1
29_2,20220504,1
29_2,20220506,1
29_2,20220509,1
29_2,20220510,1
29_2,20220511,1
29_2,20220513,1
29_2,20220516,1
29_2,20220517,1
29_2,20220518,1
29_2,20220520,1
29_2,20220523,1
29_2,20220524,1
29_2,20220525,1
29_2,20220527,1
29_2,20220530,1
29_2,20220531,1
29_2,20220601,1
29_2,20220603,1
503_2_2,20220502,1
503_2_2,20220503,1
503_2_2,20220504,1
503_2_2,20220505,1
503_2_2,20220506,1
503_2_2,20220509,1
503_2_2,20220510,1
503_2_2,20220511,1
503_2_2,20220512,1
503_2_2,20220513,1
503_2_2,20220516,1
503_2_2,20220517,1
503_2_2,20220518,1
503_2_2,20220519,1
503_2_2,20220520,1
503_2_2,20220523,1
503_2_2,20220524,1
503_2_2,20220525,1
503_2_2,20220526,1
503_2_2,20220527,1
503_2_2,20220530,1
503_2_2,20220531,1
503_2_2,20220601,1
503_2_2,20220602,1
503_2_2,20220603,1
406_2_2,20220502,1
406_2_2,20220503,1
406_2_2,20220504,1
406_2_2,20220505,1
406_2_2,20220506,1
406_2_2,20220509,1
406_2_2,20220510,1
