service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
312_2_2,0,0,0,0,0,0,0,20220313,20221217
411_2,0,0,0,0,0,0,0,20220313,20221217
CCL Su+Hol-Xmas_2,0,0,0,0,0,0,0,20220313,20221217
318_3_2,0,0,0,0,0,0,0,20220313,20221217
201_5_2,0,0,0,0,0,0,0,20220313,20221217
119_1_2,0,0,0,0,0,0,0,20220313,20221217
312_1_2,0,0,0,0,0,0,0,20220313,20221217
27_2,0,0,0,0,0,0,0,20220313,20221217
120_1_2,0,0,0,0,0,0,0,20220313,20221217
42_1_2,0,0,0,0,0,0,0,20220313,20221217
32_2,0,0,0,0,0,0,0,20220313,20221217
1002_2,0,0,0,0,0,0,0,20220313,20221217
301_1_2,0,0,0,0,0,0,0,20220313,20221217
15_4_2,0,0,0,0,0,0,0,20220313,20221217
33_1_2,0,0,0,0,0,0,0,20220313,20221217
211_1_2,0,0,0,0,0,0,0,20220313,20221217
208_6_2,0,0,0,0,0,0,0,20220313,20221217
41_2,0,0,0,0,0,0,0,20220313,20221217
3132_2,0,0,0,0,0,0,0,20220313,20221217
306_1_2,0,0,0,0,0,0,0,20220313,20221217
301_2_2,0,0,0,0,0,0,0,20220313,20221217
423_2,0,0,0,0,0,0,0,20220313,20221217
8_2,0,0,0,0,0,0,0,20220313,20221217
320_2,0,0,0,0,0,0,0,20220313,20221217
127_1_2,0,0,0,0,0,0,0,20220313,20221217
28_2_2,0,0,0,0,0,0,0,20220313,20221217
34_2_2,0,0,0,0,0,0,0,20220313,20221217
407_2_2,0,0,0,0,0,0,0,20220313,20221217
1011_2,0,0,0,0,0,0,0,20220313,20221217
22_2,0,0,0,0,0,0,0,20220313,20221217
319_2,0,0,0,0,0,0,0,20220313,20221217
114_3_2,0,0,0,0,0,0,0,20220313,20221217
504_1_2,0,0,0,0,0,0,0,20220313,20221217
123_2,0,0,0,0,0,0,0,20220313,20221217
89_2,0,0,0,0,0,0,0,20220313,20221217
403_2,0,0,0,0,0,0,0,20220313,20221217
205_1_2,0,0,0,0,0,0,0,20220313,20221217
115_2_2,0,0,0,0,0,0,0,20220313,20221217
427_2,0,0,0,0,0,0,0,20220313,20221217
225_2,0,0,0,0,0,0,0,20220313,20221217
303_2_2,0,0,0,0,0,0,0,20220313,20221217
304_2_2,0,0,0,0,0,0,0,20220313,20221217
31_2_2,0,0,0,0,0,0,0,20220313,20221217
116_2,0,0,0,0,0,0,0,20220313,20221217
3011_1_2,0,0,0,0,0,0,0,20220313,20221217
206_2,0,0,0,0,0,0,0,20220313,20221217
3102_2,0,0,0,0,0,0,0,20220313,20221217
5_3_2,0,0,0,0,0,0,0,20220313,20221217
140_2,0,0,0,0,0,0,0,20220313,20221217
2_2,0,0,0,0,0,0,0,20220313,20221217
103_3_2,0,0,0,0,0,0,0,20220313,20221217
22_1_2,0,0,0,0,0,0,0,20220313,20221217
11_4_2,0,0,0,0,0,0,0,20220313,20221217
229_2,0,0,0,0,0,0,0,20220313,20221217
3272_2,0,0,0,0,0,0,0,20220313,20221217
322_3_2,0,0,0,0,0,0,0,20220313,20221217
60_2,0,0,0,0,0,0,0,20220313,20221217
104_3_2,0,0,0,0,0,0,0,20220313,20221217
105_1_2,0,0,0,0,0,0,0,20220313,20221217
16_3_2,0,0,0,0,0,0,0,20220313,20221217
212_2_2,0,0,0,0,0,0,0,20220313,20221217
503_2_2,0,0,0,0,0,0,0,20220313,20221217
6_2,0,0,0,0,0,0,0,20220313,20221217
26_3_2,0,0,0,0,0,0,0,20220313,20221217
318_2_2,0,0,0,0,0,0,0,20220313,20221217
508_2,0,0,0,0,0,0,0,20220313,20221217
121_2,0,0,0,0,0,0,0,20220313,20221217
112_2,0,0,0,0,0,0,0,20220313,20221217
4_1_2,0,0,0,0,0,0,0,20220313,20221217
113_1_2,0,0,0,0,0,0,0,20220313,20221217
1052_2,0,0,0,0,0,0,0,20220313,20221217
218_1_2,0,0,0,0,0,0,0,20220313,20221217
107_1_2,0,0,0,0,0,0,0,20220313,20221217
3203_2,0,0,0,0,0,0,0,20220313,20221217
20_3_2,0,0,0,0,0,0,0,20220313,20221217
39_1_2,0,0,0,0,0,0,0,20220313,20221217
103_1_2,0,0,0,0,0,0,0,20220313,20221217
2021_2,0,0,0,0,0,0,0,20220313,20221217
204_2,0,0,0,0,0,0,0,20220313,20221217
611_2,0,0,0,0,0,0,0,20220313,20221217
Rail Sa-XSun_2,0,0,0,0,0,0,0,20220313,20221217
127_2,0,0,0,0,0,0,0,20220313,20221217
104_1_2,0,0,0,0,0,0,0,20220313,20221217
308_4_2,0,0,0,0,0,0,0,20220313,20221217
227_2,0,0,0,0,0,0,0,20220313,20221217
18_2,0,0,0,0,0,0,0,20220313,20221217
223_2,0,0,0,0,0,0,0,20220313,20221217
3162_2,0,0,0,0,0,0,0,20220313,20221217
3032_2,0,0,0,0,0,0,0,20220313,20221217
43_2_2,0,0,0,0,0,0,0,20220313,20221217
46_1_2,0,0,0,0,0,0,0,20220313,20221217
203_1_2,0,0,0,0,0,0,0,20220313,20221217
421_2,0,0,0,0,0,0,0,20220313,20221217
1_2,0,0,0,0,0,0,0,20220313,20221217
2091_2,0,0,0,0,0,0,0,20220313,20221217
35_4_2,0,0,0,0,0,0,0,20220313,20221217
504_2,0,0,0,0,0,0,0,20220313,20221217
208_4_2,0,0,0,0,0,0,0,20220313,20221217
7_3_2,0,0,0,0,0,0,0,20220313,20221217
3092_2,0,0,0,0,0,0,0,20220313,20221217
2_4_2,0,0,0,0,0,0,0,20220313,20221217
3_5_2,0,0,0,0,0,0,0,20220313,20221217
608_2,0,0,0,0,0,0,0,20220313,20221217
82_2,0,0,0,0,0,0,0,20220313,20221217
37_1_2,0,0,0,0,0,0,0,20220313,20221217
107_3_2,0,0,0,0,0,0,0,20220313,20221217
3_1_2,0,0,0,0,0,0,0,20220313,20221217
3101_2,0,0,0,0,0,0,0,20220313,20221217
209_1_2,0,0,0,0,0,0,0,20220313,20221217
510_1_2,0,0,0,0,0,0,0,20220313,20221217
Rail SaSu+Hol_2,0,0,0,0,0,0,0,20220313,20221217
524_2,0,0,0,0,0,0,0,20220313,20221217
14_2_2,0,0,0,0,0,0,0,20220313,20221217
3141_2,0,0,0,0,0,0,0,20220313,20221217
39_2_2,0,0,0,0,0,0,0,20220313,20221217
2_2_2,0,0,0,0,0,0,0,20220313,20221217
38_2_2,0,0,0,0,0,0,0,20220313,20221217
101_3_2,0,0,0,0,0,0,0,20220313,20221217
62_2,0,0,0,0,0,0,0,20220313,20221217
2071_2,0,0,0,0,0,0,0,20220313,20221217
308_1_2,0,0,0,0,0,0,0,20220313,20221217
21_4_2,0,0,0,0,0,0,0,20220313,20221217
38_1_2,0,0,0,0,0,0,0,20220313,20221217
520_2,0,0,0,0,0,0,0,20220313,20221217
14_3_2,0,0,0,0,0,0,0,20220313,20221217
154_2,0,0,0,0,0,0,0,20220313,20221217
12_2,0,0,0,0,0,0,0,20220313,20221217
311_2,0,0,0,0,0,0,0,20220313,20221217
321_2,0,0,0,0,0,0,0,20220313,20221217
8_3_2,0,0,0,0,0,0,0,20220313,20221217
713_2,0,0,0,0,0,0,0,20220313,20221217
1002_2_2,0,0,0,0,0,0,0,20220313,20221217
117_1_2,0,0,0,0,0,0,0,20220313,20221217
411_1_2,0,0,0,0,0,0,0,20220313,20221217
310_2_2,0,0,0,0,0,0,0,20220313,20221217
205_2_2,0,0,0,0,0,0,0,20220313,20221217
216_2,0,0,0,0,0,0,0,20220313,20221217
3191_2,0,0,0,0,0,0,0,20220313,20221217
10_2,0,0,0,0,0,0,0,20220313,20221217
419_1_2,0,0,0,0,0,0,0,20220313,20221217
152_2,0,0,0,0,0,0,0,20220313,20221217
5_1_2,0,0,0,0,0,0,0,20220313,20221217
1001_2_2,0,0,0,0,0,0,0,20220313,20221217
417_1_2,0,0,0,0,0,0,0,20220313,20221217
2031_2,0,0,0,0,0,0,0,20220313,20221217
3211_2,0,0,0,0,0,0,0,20220313,20221217
117_2_2,0,0,0,0,0,0,0,20220313,20221217
90_2,0,0,0,0,0,0,0,20220313,20221217
23_1_2,0,0,0,0,0,0,0,20220313,20221217
206_5_2,0,0,0,0,0,0,0,20220313,20221217
902_2,0,0,0,0,0,0,0,20220313,20221217
30_2,0,0,0,0,0,0,0,20220313,20221217
413_1_2,0,0,0,0,0,0,0,20220313,20221217
149_2,0,0,0,0,0,0,0,20220313,20221217
65_2,0,0,0,0,0,0,0,20220313,20221217
3131_2,0,0,0,0,0,0,0,20220313,20221217
12_1_2,0,0,0,0,0,0,0,20220313,20221217
7_1_2,0,0,0,0,0,0,0,20220313,20221217
231_2,0,0,0,0,0,0,0,20220313,20221217
3042_2,0,0,0,0,0,0,0,20220313,20221217
202_3_2,0,0,0,0,0,0,0,20220313,20221217
1051_2,0,0,0,0,0,0,0,20220313,20221217
310_2,0,0,0,0,0,0,0,20220313,20221217
2052_2,0,0,0,0,0,0,0,20220313,20221217
404_1_2,0,0,0,0,0,0,0,20220313,20221217
114_2,0,0,0,0,0,0,0,20220313,20221217
1041_2,0,0,0,0,0,0,0,20220313,20221217
512_1_2,0,0,0,0,0,0,0,20220313,20221217
511_1_2,0,0,0,0,0,0,0,20220313,20221217
